RA              DEC            OBS_DATE    OBS_TIME    EXPOSURE    EXPOSURE_TIMES    PLATECLASS
342.8979737    16.72569872    20181125    193700    1200    3     FDP
3.740827388    30.31905534    20181125    211700    1200    3     FDP
21.16542942    -5.034133577    20181125    225700    1200    3     FDP
55.91051217    42.87067794    20181125    243700    1200    3     FDP
75.82132489    -1.24264931    20181125    261700    1200    3     FDP
98.11038206    43.9060508    20181125    275700    1200    3     FDP
307.9812602    45.76292928    20181126    175600    1200    3     FDP
345.600217    53.38703713    20181126    193600    1200    3     FDP
14.67698013    41.83333885    20181126    211600    1200    3     FDP
39.9957689    15.65921301    20181126    225600    1200    3     FDP
52.0517534    53.99174717    20181126    243600    1200    3     FDP
74.7079674    14.69746213    20181126    261600    1200    3     FDP
112.3158721    29.29143992    20181126    275600    1200    3     FDP
327.8341835    53.66293653    20181127    175500    1200    3     FDP
343.3280559    30.41329004    20181127    193500    1200    3     FDP
19.55978253    16.07211652    20181127    211500    1200    3     FDP
19.42782119    50.48116847    20181127    225500    1200    3     FDP
70.42834923    41.10303557    20181127    243500    1200    3     FDP
89.86883433    30.66210825    20181127    261500    1200    3     FDP
94.30336799    46.61203705    20181127    275500    1200    3     FDP
313.2187792    28.85921396    20181128    175400    1200    3     FDP
330.2888831    22.68921036    20181128    193400    1200    3     FDP
4.712350442    38.86096134    20181128    211400    1200    3     FDP
18.40493221    -0.2358071385    20181128    225400    1200    3     FDP
50.90661542    40.8591649    20181128    243400    1200    3     FDP
80.06612269    34.62850078    20181128    261400    1200    3     FDP
109.6195317    5.520957207    20181128    275400    1200    3     FDP
305.2262244    41.87250591    20181129    175300    1200    3     FDP
342.9410253    46.18138071    20181129    193300    1200    3     FDP
21.32583349    7.096280165    20181129    211300    1200    3     FDP
31.509758    -6.927847648    20181129    225300    1200    3     FDP
47.32250122    43.9894934    20181129    243300    1200    3     FDP
94.81388308    49.48010718    20181129    261300    1200    3     FDP
104.686397    51.26569024    20181129    275300    1200    3     FDP
327.3848035    44.10701356    20181130    175200    1200    3     FDP
341.8157629    42.28619845    20181130    193200    1200    3     FDP
6.494518188    30.09226382    20181130    211200    1200    3     FDP
37.8191495    58.63148415    20181130    225200    1200    3     FDP
71.43421071    -4.7416064    20181130    243200    1200    3     FDP
88.51052985    46.75092084    20181130    261200    1200    3     FDP
115.0813345    12.29543325    20181130    275200    1200    3     FDP
306.1272616    9.874315227    20181201    175100    1200    3     FDP
341.4999265    11.92995692    20181201    193100    1200    3     FDP
3.023923903    24.02770359    20181201    211100    1200    3     FDP
44.87261649    59.76843316    20181201    225100    1200    3     FDP
63.6679558    28.33382369    20181201    243100    1200    3     FDP
71.13906248    42.90014021    20181201    261100    1200    3     FDP
104.0168876    45.61076273    20181201    275100    1200    3     FDP
311.0219977    52.15746269    20181202    175000    1200    3     FDP
346.940842    56.53411298    20181202    193000    1200    3     FDP
357.9118085    43.45276702    20181202    211000    1200    3     FDP
28.98989173    1.019824249    20181202    225000    1200    3     FDP
59.70268529    23.95769873    20181202    243000    1200    3     FDP
99.30149463    58.80687877    20181202    261000    1200    3     FDP
121.4571424    35.12963625    20181202    275000    1200    3     FDP
313.0966516    13.99976638    20181203    174900    1200    3     FDP
342.7940627    2.608445183    20181203    192900    1200    3     FDP
1.911328701    33.90934136    20181203    210900    1200    3     FDP
47.00692765    33.87586903    20181203    224900    1200    3     FDP
61.54700389    55.96478453    20181203    242900    1200    3     FDP
91.71878107    27.43009073    20181203    260900    1200    3     FDP
