ra              dec            obs_date    obs_time    exposure    exposure_times
169.5020019    -1.677425455    20210423    225300    1200    3
214.9595898    43.22264674    20210423    243300    1200    3
214.3508256    45.08699727    20210423    261300    1200    3
245.0676135    46.78767981    20210423    275300    1200    3
130.4416002    5.754552372    20210424    193400    1200    3
162.0447217    7.029589684    20210424    211400    1200    3
174.8494843    7.334754246    20210424    225400    1200    3
204.1395058    11.71149865    20210424    243400    1200    3
239.8845925    42.91178593    20210424    261400    1200    3
251.4597458    43.35063983    20210424    275400    1200    3
126.1086856    -9.881689782    20210425    193500    1200    3
156.432296    26.29029008    20210425    211500    1200    3
177.3290847    40.64049915    20210425    225500    1200    3
196.3541152    20.00234853    20210425    243500    1200    3
228.7211174    54.72759099    20210425    261500    1200    3
268.2637328    53.36556855    20210425    275500    1200    3
132.4668938    39.79175895    20210426    193600    1200    3
169.3020109    16.9084292    20210426    211600    1200    3
171.1865131    45.41083951    20210426    225600    1200    3
215.2568583    -0.51208539    20210426    243600    1200    3
236.4756606    23.40501256    20210426    261600    1200    3
262.0447534    37.4931589    20210426    275600    1200    3
136.1958105    44.59331588    20210427    193700    1200    3
149.7846963    -0.347467159    20210427    211700    1200    3
185.755432    6.188062896    20210427    225700    1200    3
215.038077    4.882850854    20210427    243700    1200    3
236.4391864    48.89380036    20210427    261700    1200    3
254.4001761    -7.495519993    20210427    275700    1200    3
139.5389512    22.83906319    20210428    193800    1200    3
170.6480584    26.6757531    20210428    211800    1200    3
188.5901141    25.90771079    20210428    225800    1200    3
206.395757    52.43829775    20210428    243800    1200    3
228.7797625    15.85301425    20210428    261800    1200    3
266.9702419    33.16193479    20210428    275800    1200    3
136.6231792    52.41726276    20210429    193900    1200    3
156.6645607    37.01324722    20210429    211900    1200    3
175.6195292    6.907992153    20210429    225900    1200    3
202.9744318    33.64674049    20210429    243900    1200    3
223.9577215    48.71518191    20210429    261900    1200    3
249.5805389    29.43779251    20210429    275900    1200    3
150.027688    -0.3232267124    20210430    194000    1200    3
167.7254245    11.49859271    20210430    212000    1200    3
195.6293607    27.69763233    20210430    230000    1200    3
200.2695528    2.170972555    20210430    244000    1200    3
230.1276108    0.2135449339    20210430    262000    1200    3
249.1689996    46.62134574    20210430    280000    1200    3
141.7212094    56.15052438    20210501    194100    1200    3
171.3150395    56.19169416    20210501    212100    1200    3
175.7975233    47.45370961    20210501    230100    1200    3
201.5291641    16.26504882    20210501    244100    1200    3
223.633249    -5.626720926    20210501    262100    1200    3
252.4018067    7.559675968    20210501    280100    1200    3
138.0644387    41.41648414    20210502    194200    1200    3
171.5772688    3.038128536    20210502    212200    1200    3
180.1508045    14.86816369    20210502    230200    1200    3
207.9454096    42.57033445    20210502    244200    1200    3
231.8294034    18.73771278    20210502    262200    1200    3
273.8120905    50.34403626    20210502    280200    1200    3
137.2732991    -1.923072788    20210503    194300    1200    3
176.0459036    46.87483416    20210503    212300    1200    3
176.2146781    51.40015885    20210503    230300    1200    3
222.3221099    1.983603281    20210503    244300    1200    3
253.4311923    47.29301353    20210503    262300    1200    3
270.0660971    42.36598453    20210503    280300    1200    3
142.9194089    52.13518756    20210504    194400    1200    3
151.786523    -2.472093177    20210504    212400    1200    3
182.6890747    35.46823065    20210504    230400    1200    3
205.0469636    22.24465262    20210504    244400    1200    3
241.265998    -1.899818624    20210504    262400    1200    3
275.3536415    18.41663123    20210504    280400    1200    3
143.8754129    36.42884454    20210505    194500    1200    3
173.6065205    44.99650362    20210505    212500    1200    3
204.6721106    -7.067525247    20210505    230500    1200    3
212.8911208    12.94759292    20210505    244500    1200    3
237.1225879    26.8368942    20210505    262500    1200    3
260.26331    19.20759936    20210505    280500    1200    3
136.3333146    37.41247612    20210506    194600    1200    3
155.0020645    56.91587839    20210506    212600    1200    3
203.5604362    32.09410036    20210506    230600    1200    3
212.426046    45.69365512    20210506    244600    1200    3
248.2724271    35.48436861    20210506    262600    1200    3
278.8111042    48.08241051    20210506    280600    1200    3
158.1454603    -3.099235993    20210507    194700    1200    3
183.1916803    -6.247179959    20210507    212700    1200    3
187.1464266    51.07139757    20210507    230700    1200    3
213.0712587    30.06130689    20210507    244700    1200    3
245.9197345    54.15343871    20210507    262700    1200    3
276.7771268    59.27126395    20210507    280700    1200    3
142.7416526    48.6228748    20210508    194800    1200    3
171.3433056    52.45737097    20210508    212800    1200    3
209.8001821    20.96302689    20210508    230800    1200    3
231.2551421    49.9768658    20210508    244800    1200    3
235.2787852    -3.560709766    20210508    262800    1200    3
144.7754995    -4.087804883    20210509    194900    1200    3
168.8973157    19.03653294    20210509    212900    1200    3
195.5595635    16.63125322    20210509    230900    1200    3
219.8619542    18.1716084    20210509    244900    1200    3
246.0119059    4.300266539    20210509    262900    1200    3
152.0042469    54.43872699    20210510    195000    1200    3
164.4135484    14.64566441    20210510    213000    1200    3
185.6090936    11.72204794    20210510    231000    1200    3
220.3175693    16.00772452    20210510    245000    1200    3
238.7139296    4.480398468    20210510    263000    1200    3
156.2744986    45.72982636    20210511    195100    1200    3
173.0509417    32.73098742    20210511    213100    1200    3
191.4326188    59.43251996    20210511    231100    1200    3
217.3000182    37.00538166    20210511    245100    1200    3
255.4208259    36.00133441    20210511    263100    1200    3
159.6474016    18.24070276    20210512    195200    1200    3
166.2384224    33.981423    20210512    213200    1200    3
192.1907115    11.06949749    20210512    231200    1200    3
236.5750169    51.81911822    20210512    245200    1200    3
255.0292622    18.58686841    20210512    263200    1200    3
157.5319904    23.43506232    20210513    195300    1200    3
169.2378485    32.54250336    20210513    213300    1200    3
216.7956883    29.11467024    20210513    231300    1200    3
218.669676    40.66870123    20210513    245300    1200    3
259.1609611    8.497611437    20210513    263300    1200    3
144.271781    59.72562669    20210514    195400    1200    3
168.642787    14.39297431    20210514    213400    1200    3
192.6242657    48.09749307    20210514    231400    1200    3
235.944445    43.85627121    20210514    245400    1200    3
267.5767485    40.32249998    20210514    263400    1200    3
142.230427    44.2779525    20210515    195500    1200    3
173.9282358    -5.508572179    20210515    213500    1200    3
218.3566945    40.8913019    20210515    231500    1200    3
232.8540788    40.70812787    20210515    245500    1200    3
249.5185969    21.02113603    20210515    263500    1200    3
148.6679271    7.916711257    20210516    195600    1200    3
192.6746515    -5.552550609    20210516    213600    1200    3
204.7369575    1.631042864    20210516    231600    1200    3
221.9314535    44.40302047    20210516    245600    1200    3
246.159426    43.04077734    20210516    263600    1200    3
155.4530082    14.88276175    20210517    195700    1200    3
168.2807831    25.8242703    20210517    213700    1200    3
217.5441909    -4.460347908    20210517    231700    1200    3
224.6018102    -0.9620220673    20210517    245700    1200    3
267.4922912    25.83016055    20210517    263700    1200    3
150.217797    53.82174582    20210518    195800    1200    3
190.509994    20.72191443    20210518    213800    1200    3
220.8097637    35.71530212    20210518    231800    1200    3
221.5295574    53.36114465    20210518    245800    1200    3
272.6182129    -9.159388506    20210518    263800    1200    3
152.162259    23.73847357    20210519    195900    1200    3
175.2400793    45.39046552    20210519    213900    1200    3
211.6348778    27.19150489    20210519    231900    1200    3
236.3824885    54.13776559    20210519    245900    1200    3
258.3979093    59.81028267    20210519    263900    1200    3
175.0778031    21.79538022    20210520    200000    1200    3
197.3785025    18.34762619    20210520    214000    1200    3
221.1815768    7.790631144    20210520    232000    1200    3
231.8874785    56.37458733    20210520    250000    1200    3
246.7537931    58.54727178    20210520    264000    1200    3
164.2920556    12.55039036    20210521    200100    1200    3
187.3916626    55.46897563    20210521    214100    1200    3
221.7946981    6.301266617    20210521    232100    1200    3
233.7572175    45.99926713    20210521    250100    1200    3
266.4005402    57.80835249    20210521    264100    1200    3
163.8352816    13.7022354    20210522    200200    1200    3
174.6633228    -8.809458463    20210522    214200    1200    3
221.7508136    -5.824574174    20210522    232200    1200    3
250.0549023    -3.22684593    20210522    250200    1200    3
253.2582701    48.64805909    20210522    264200    1200    3
159.5744027    14.91041965    20210523    200300    1200    3
179.7897826    52.80057915    20210523    214300    1200    3
213.1837404    18.03483327    20210523    232300    1200    3
237.1588796    50.3756584    20210523    250300    1200    3
254.3079408    31.26112079    20210523    264300    1200    3
180.1560474    40.40024338    20210524    200400    1200    3
189.6572184    28.67167141    20210524    214400    1200    3
230.6077288    3.601528138    20210524    232400    1200    3
240.94558    -9.939296819    20210524    250400    1200    3
262.0084196    32.54549996    20210524    264400    1200    3
178.0532219    9.256566911    20210525    200500    1200    3
202.3572633    -7.69189068    20210525    214500    1200    3
228.665515    22.95260639    20210525    232500    1200    3
254.6784639    6.993721104    20210525    250500    1200    3
253.6822608    52.83767054    20210525    264500    1200    3
179.0653822    35.91329122    20210526    200600    1200    3
179.7366611    18.24107661    20210526    214600    1200    3
228.8393388    18.67578674    20210526    232600    1200    3
242.2068928    22.00437268    20210526    250600    1200    3
276.2071124    28.89256234    20210526    264600    1200    3
181.6438806    42.59547315    20210527    200700    1200    3
181.2057243    25.69839751    20210527    214700    1200    3
217.4147479    25.22013335    20210527    232700    1200    3
235.5194882    37.14921484    20210527    250700    1200    3
276.5384346    38.80091127    20210527    264700    1200    3
183.0122615    -3.501691942    20210528    200800    1200    3
192.267408    55.18201259    20210528    214800    1200    3
210.4067726    36.63331593    20210528    232800    1200    3
248.4226831    21.65231562    20210528    250800    1200    3
284.0083167    44.29641107    20210528    264800    1200    3
163.4868467    46.45739262    20210529    200900    1200    3
200.5943615    26.33508455    20210529    214900    1200    3
210.4945591    44.08326881    20210529    232900    1200    3
253.9402771    26.10733389    20210529    250900    1200    3
280.2202339    58.03782533    20210529    264900    1200    3
165.8437321    27.06258865    20210530    201000    1200    3
196.7777277    16.49798913    20210530    215000    1200    3
219.1873968    10.61834368    20210530    233000    1200    3
237.241178    0.6882467423    20210530    251000    1200    3
263.7513722    -9.40958737    20210530    265000    1200    3
175.794377    2.369031088    20210531    201100    1200    3
188.1278808    44.33488889    20210531    215100    1200    3
237.5803725    57.50719965    20210531    233100    1200    3
239.6868571    28.55473524    20210531    251100    1200    3
289.3395969    36.03540633    20210531    265100    1200    3
188.2705818    54.61189794    20210601    201200    1200    3
190.0711848    49.9358248    20210601    215200    1200    3
239.051078    -4.30461389    20210601    233200    1200    3
239.1725638    36.42018954    20210601    251200    1200    3
278.9343913    8.743481763    20210601    265200    1200    3
177.7425962    21.96569229    20210602    201300    1200    3
202.5137293    -7.643336288    20210602    215300    1200    3
220.0760086    -3.173458212    20210602    233300    1200    3
240.1239408    46.1079465    20210602    251300    1200    3
282.8869407    46.16949451    20210602    265300    1200    3
171.5158267    10.97775169    20210603    201400    1200    3
216.6078894    43.07208326    20210603    215400    1200    3
218.3322975    19.18424238    20210603    233400    1200    3
253.5625813    55.93292634    20210603    251400    1200    3
287.78754    49.5952488    20210603    265400    1200    3
191.6575226    26.19282667    20210604    201500    1200    3
210.615191    34.15679724    20210604    215500    1200    3
228.5806591    16.44604186    20210604    233500    1200    3
264.5372299    34.32183331    20210604    251500    1200    3
275.69813    38.77635019    20210604    265500    1200    3
173.5350024    6.578496954    20210605    201600    1200    3
199.5913546    17.77120953    20210605    215600    1200    3
233.1026437    44.45540524    20210605    233600    1200    3
252.4769541    33.79655103    20210605    251600    1200    3
271.1125326    51.5956954    20210605    265600    1200    3
182.8400868    48.58943508    20210606    201700    1200    3
194.4719511    -5.450713538    20210606    215700    1200    3
239.7163227    58.95743413    20210606    233700    1200    3
269.8028131    17.96444906    20210606    251700    1200    3
282.4703815    24.20534169    20210606    265700    1200    3
191.5069709    33.33532445    20210607    201800    1200    3
218.6644962    59.93705483    20210607    215800    1200    3
225.8314499    23.3871039    20210607    233800    1200    3
249.0793241    11.69708171    20210607    251800    1200    3
289.1072624    45.11573021    20210607    265800    1200    3
197.2537902    19.97103412    20210608    201900    1200    3
224.4302117    8.275288791    20210608    215900    1200    3
224.1768745    3.783073129    20210608    233900    1200    3
255.2314138    -1.815123066    20210608    251900    1200    3
280.6735264    54.94536301    20210608    265900    1200    3
170.8948264    19.43180581    20210609    202000    1200    3
200.8868343    30.86697176    20210609    220000    1200    3
235.3319962    24.31729502    20210609    234000    1200    3
253.4352524    59.85053815    20210609    252000    1200    3
281.4819342    26.72764773    20210609    270000    1200    3
187.262442    5.549347795    20210610    202100    1200    3
212.60825    29.50190984    20210610    220100    1200    3
222.6077422    -2.216466072    20210610    234100    1200    3
260.877614    58.6556677    20210610    252100    1200    3
276.4614287    46.8821617    20210610    270100    1200    3
203.1305749    19.21784763    20210611    202200    1200    3
199.6729932    8.39834939    20210611    220200    1200    3
240.4741995    45.52309369    20210611    234200    1200    3
263.5176121    3.636457223    20210611    252200    1200    3
289.1526398    5.554625789    20210611    270200    1200    3
176.4499572    8.360792149    20210612    202300    1200    3
213.0387858    34.05859851    20210612    220300    1200    3
252.2597321    12.25916138    20210612    234300    1200    3
252.9532928    11.64007637    20210612    252300    1200    3
301.6640238    -0.9496126108    20210612    270300    1200    3
202.6396499    47.1657297    20210613    202400    1200    3
204.7097431    -2.780876766    20210613    220400    1200    3
249.5623713    21.14887628    20210613    234400    1200    3
252.8427204    -0.6465255008    20210613    252400    1200    3
288.1221092    47.23594527    20210613    270400    1200    3
206.6349972    9.61710882    20210614    202500    1200    3
220.7430573    -1.603360905    20210614    220500    1200    3
230.836998    17.79242596    20210614    234500    1200    3
261.3837944    10.46815698    20210614    252500    1200    3
287.4535937    54.21811186    20210614    270500    1200    3
202.6908306    40.26279278    20210615    202600    1200    3
219.4941667    14.51242503    20210615    220600    1200    3
242.2456693    55.47593427    20210615    234600    1200    3
255.8107369    18.58136912    20210615    252600    1200    3
290.4158669    34.14897552    20210615    270600    1200    3
197.3226328    -9.258879245    20210616    202700    1200    3
210.9945732    41.40554336    20210616    220700    1200    3
241.0180783    4.754342105    20210616    234700    1200    3
267.6640498    5.947043575    20210616    252700    1200    3
303.2438424    6.373378856    20210616    270700    1200    3
194.2555889    1.373795334    20210617    202800    1200    3
235.2852953    29.0419551    20210617    220800    1200    3
254.8923785    -9.245692562    20210617    234800    1200    3
276.1127705    25.70424278    20210617    252800    1200    3
285.0984152    53.8528616    20210617    270800    1200    3
195.4842256    41.22285246    20210618    202900    1200    3
232.1714004    25.01897762    20210618    220900    1200    3
261.2834663    54.60511102    20210618    234900    1200    3
281.7759099    30.64304596    20210618    252900    1200    3
294.930196    14.97949264    20210618    270900    1200    3
200.5039247    12.10468168    20210619    203000    1200    3
216.6075547    -4.018994599    20210619    221000    1200    3
235.1733539    13.67089898    20210619    235000    1200    3
287.5461789    26.10539754    20210619    253000    1200    3
284.1485014    38.69658864    20210619    271000    1200    3
201.6798991    6.742159212    20210620    203100    1200    3
211.0878471    58.2668754    20210620    221100    1200    3
260.0114777    26.54448521    20210620    235100    1200    3
263.2156835    29.9898019    20210620    253100    1200    3
293.3522034    9.045344345    20210620    271100    1200    3
199.078898    10.77669571    20210621    203200    1200    3
223.9087293    6.076318326    20210621    221200    1200    3
254.4246927    32.28371391    20210621    235200    1200    3
265.0320919    29.16405099    20210621    253200    1200    3
313.5849559    31.16659615    20210621    271200    1200    3
189.3109376    41.35726153    20210622    203300    1200    3
213.1850327    14.2125406    20210622    221300    1200    3
244.5997725    19.20217229    20210622    235300    1200    3
281.0776121    42.45489984    20210622    253300    1200    3
294.2348443    56.31508416    20210622    271300    1200    3
193.1235836    -7.156641286    20210623    203200    1200    3
220.8370068    40.81060024    20210623    221200    1200    3
245.1739745    36.0256305    20210623    235200    1200    3
284.7056734    22.18273032    20210623    253200    1200    3
300.4164909    14.81850889    20210623    271200    1200    3
204.0817684    5.3392041    20210624    203100    1200    3
237.7274723    24.06111151    20210624    221100    1200    3
250.9462793    42.76091321    20210624    235100    1200    3
267.6422615    29.72768142    20210624    253100    1200    3
288.9522531    33.73363295    20210624    271100    1200    3
211.9516921    10.01078676    20210625    203000    1200    3
216.5867327    52.43445764    20210625    221000    1200    3
266.4471302    27.54714676    20210625    235000    1200    3
291.8734475    35.24766181    20210625    253000    1200    3
289.1752455    54.02272228    20210625    271000    1200    3
208.3334579    12.92434425    20210626    202900    1200    3
217.617973    40.6437155    20210626    220900    1200    3
266.1661253    24.75755876    20210626    234900    1200    3
276.1128149    4.585132772    20210626    252900    1200    3
291.9118805    39.01603749    20210626    270900    1200    3
219.609291    18.86212057    20210627    202800    1200    3
243.7933627    50.25697394    20210627    220800    1200    3
266.5354366    23.73578361    20210627    234800    1200    3
277.3750728    22.35841014    20210627    252800    1200    3
305.9967835    10.09563391    20210627    270800    1200    3
196.3623219    10.84666679    20210628    202700    1200    3
220.0860142    20.14104999    20210628    220700    1200    3
250.8947328    47.2670915    20210628    234700    1200    3
275.0333371    13.66334205    20210628    252700    1200    3
303.0306208    39.48873423    20210628    270700    1200    3
209.1386817    47.32990557    20210629    202600    1200    3
218.2505342    46.03729038    20210629    220600    1200    3
245.9524986    32.51004241    20210629    234600    1200    3
275.5438208    0.03375754728    20210629    252600    1200    3
297.8424579    8.514154376    20210629    270600    1200    3
203.6905034    34.47162076    20210630    202500    1200    3
238.9264677    30.98918241    20210630    220500    1200    3
246.4626637    12.57383381    20210630    234500    1200    3
284.7454617    -9.508419565    20210630    252500    1200    3
310.7762565    35.62025352    20210630    270500    1200    3
194.0320737    1.141423183    20210701    202400    1200    3
237.3477971    5.303260673    20210701    220400    1200    3
265.4953458    59.79957626    20210701    234400    1200    3
277.3703058    9.054556387    20210701    252400    1200    3
306.2986581    29.18769333    20210701    270400    1200    3
200.6829216    16.61730152    20210702    202300    1200    3
236.3735587    18.11859138    20210702    220300    1200    3
259.6425521    35.08138215    20210702    234300    1200    3
271.8291527    33.77698437    20210702    252300    1200    3
319.9128739    39.26702775    20210702    270300    1200    3
200.0921903    0.3452908703    20210703    202200    1200    3
235.7664561    -1.491474329    20210703    220200    1200    3
267.6256215    42.91495809    20210703    234200    1200    3
279.2074802    38.77621943    20210703    252200    1200    3
304.5229412    58.88023254    20210703    270200    1200    3
199.7282651    58.95605835    20210704    202100    1200    3
244.7226029    -6.22476776    20210704    220100    1200    3
262.3990058    0.2631148041    20210704    234100    1200    3
284.4028483    46.12331202    20210704    252100    1200    3
308.0695018    36.13695261    20210704    270100    1200    3
220.0176446    37.44409393    20210705    202000    1200    3
224.1495116    49.19908238    20210705    220000    1200    3
251.1327695    30.16141558    20210705    234000    1200    3
289.0832679    55.73493508    20210705    252000    1200    3
313.3289925    33.05842732    20210705    270000    1200    3
219.0461714    21.69831083    20210706    201900    1200    3
231.1305848    -2.337865683    20210706    215900    1200    3
250.942599    13.01207259    20210706    233900    1200    3
276.9815018    35.5105727    20210706    251900    1200    3
309.5703909    14.65169023    20210706    265900    1200    3
219.0330466    7.208025962    20210707    201800    1200    3
245.7422292    17.73430098    20210707    215800    1200    3
254.4774512    29.9126654    20210707    233800    1200    3
296.4679341    25.9645866    20210707    251800    1200    3
301.4075825    10.07858373    20210707    265800    1200    3
203.9418332    10.68489286    20210708    201700    1200    3
233.9785151    44.94784164    20210708    215700    1200    3
252.2740822    -3.146465028    20210708    233700    1200    3
277.5330548    13.89569637    20210708    251700    1200    3
306.4506094    13.43162946    20210708    265700    1200    3
211.4448701    -1.456546878    20210709    201600    1200    3
228.1323285    25.35662154    20210709    215600    1200    3
269.8410354    -6.298434228    20210709    233600    1200    3
299.2825559    43.09022005    20210709    251600    1200    3
314.7343801    2.09329708    20210709    265600    1200    3
223.6897391    31.66013637    20210710    201500    1200    3
233.4423318    41.11432693    20210710    215500    1200    3
260.4725611    57.43657068    20210710    233500    1200    3
295.7738708    57.16163883    20210710    251500    1200    3
324.0961666    20.82111455    20210710    265500    1200    3
203.0902797    45.61798412    20210711    201400    1200    3
230.6050598    49.00203284    20210711    215400    1200    3
257.9329092    51.52301288    20210711    233400    1200    3
278.589315    41.4644366    20210711    251400    1200    3
311.2306056    12.34309085    20210711    265400    1200    3
207.6360776    10.37965105    20210712    201300    1200    3
245.8779877    24.67301985    20210712    215300    1200    3
255.7144125    43.92223471    20210712    233300    1200    3
305.3211651    43.99503001    20210712    251300    1200    3
306.8703824    49.37133616    20210712    265300    1200    3
219.7134123    39.20915061    20210713    201200    1200    3
244.6011886    14.22757154    20210713    215200    1200    3
274.9074072    44.29927732    20210713    233200    1200    3
281.2873041    57.85449763    20210713    251200    1200    3
326.5638748    3.486387509    20210713    265200    1200    3
220.1212563    58.58563051    20210714    201100    1200    3
255.2250164    19.68053643    20210714    215100    1200    3
282.719586    -7.036316944    20210714    233100    1200    3
300.3026324    -9.055165301    20210714    251100    1200    3
330.3970513    54.48696689    20210714    265100    1200    3
205.200429    47.51472481    20210715    201000    1200    3
245.5861544    24.03064034    20210715    215000    1200    3
259.1049266    -4.829733322    20210715    233000    1200    3
281.4568222    13.53535352    20210715    251000    1200    3
309.0698078    12.24793659    20210715    265000    1200    3
226.0102908    48.30949956    20210716    200900    1200    3
232.3107533    42.97264109    20210716    214900    1200    3
265.1631615    -5.679699481    20210716    232900    1200    3
306.0170866    45.43227802    20210716    250900    1200    3
308.0047551    -3.752394276    20210716    264900    1200    3
207.6024768    45.8675707    20210717    200800    1200    3
231.1077096    -9.051736069    20210717    214800    1200    3
262.5346341    -2.830282446    20210717    232800    1200    3
283.6751326    24.86709398    20210717    250800    1200    3
329.839674    3.14463705    20210717    264800    1200    3
216.0862868    43.86837006    20210718    200700    1200    3
237.266037    42.60071099    20210718    214700    1200    3
266.5134186    42.00074484    20210718    232700    1200    3
297.4464248    37.2518007    20210718    250700    1200    3
325.7884814    32.72529065    20210718    264700    1200    3
209.0138026    43.46827657    20210719    200600    1200    3
254.2706009    55.7669046    20210719    214600    1200    3
260.2393184    59.33920629    20210719    232600    1200    3
291.0726979    55.50122354    20210719    250600    1200    3
309.84058    50.21627061    20210719    264600    1200    3
232.0401757    37.07722509    20210720    200500    1200    3
235.3817467    -9.311069585    20210720    214500    1200    3
278.1692974    5.351301831    20210720    232500    1200    3
311.049859    4.304483053    20210720    250500    1200    3
311.8461714    3.223741695    20210720    264500    1200    3
228.4098178    -1.239975127    20210721    200400    1200    3
241.008693    -2.308253871    20210721    214400    1200    3
260.4976547    22.23589159    20210721    232400    1200    3
283.3105807    3.043256748    20210721    250400    1200    3
322.4156262    -3.040225274    20210721    264400    1200    3
219.5448328    19.44733871    20210722    200300    1200    3
238.8362981    42.92076399    20210722    214300    1200    3
281.5004378    -7.240641856    20210722    232300    1200    3
305.6450096    7.36456506    20210722    250300    1200    3
321.319141    48.60178638    20210722    264300    1200    3
234.7226546    41.46857447    20210723    200200    1200    3
236.804857    -0.9327052575    20210723    214200    1200    3
272.0415962    36.89716295    20210723    232200    1200    3
312.9106199    -4.820073629    20210723    250200    1200    3
319.191193    -3.216883635    20210723    264200    1200    3
238.5882388    12.23256765    20210724    200100    1200    3
235.5642512    22.58636552    20210724    214100    1200    3
280.8557431    3.284058483    20210724    232100    1200    3
285.8244685    30.1000333    20210724    250100    1200    3
331.4719051    17.54796341    20210724    264100    1200    3
226.4195975    34.1892837    20210725    200000    1200    3
250.7359894    47.15384043    20210725    214000    1200    3
264.7276814    -0.8232761869    20210725    232000    1200    3
310.3557278    37.00160681    20210725    250000    1200    3
312.0059647    48.09983624    20210725    264000    1200    3
217.249578    7.221950245    20210726    195900    1200    3
240.1326499    28.63143659    20210726    213900    1200    3
282.2530816    18.37773721    20210726    231900    1200    3
304.7621804    26.47124933    20210726    245900    1200    3
320.5749184    30.93923989    20210726    263900    1200    3
240.4752135    27.65071142    20210727    195800    1200    3
252.8253413    50.41200242    20210727    213800    1200    3
267.8760681    58.70432394    20210727    231800    1200    3
311.6798152    40.7229573    20210727    245800    1200    3
324.5266097    42.66698889    20210727    263800    1200    3
219.6853422    17.02699228    20210728    195700    1200    3
241.1509023    27.70846871    20210728    213700    1200    3
286.3124747    4.703115312    20210728    231700    1200    3
301.4805137    49.53453688    20210728    245700    1200    3
322.9433274    57.0197688    20210728    263700    1200    3
234.2677345    38.26286792    20210729    195600    1200    3
265.6635061    1.222877312    20210729    213600    1200    3
291.3876071    -8.358262743    20210729    231600    1200    3
293.0994312    18.15345959    20210729    245600    1200    3
325.6680619    13.4847144    20210729    263600    1200    3
218.5855035    46.01543727    20210730    195500    1200    3
249.6695548    7.482032844    20210730    213500    1200    3
280.709907    28.76294507    20210730    231500    1200    3
307.1922983    13.09417261    20210730    245500    1200    3
333.0995585    48.85812721    20210730    263500    1200    3
224.5803074    52.67982096    20210731    195400    1200    3
265.7260314    51.26095836    20210731    213400    1200    3
286.7523861    39.63846119    20210731    231400    1200    3
312.3737877    51.4056202    20210731    245400    1200    3
344.7380242    2.782833989    20210731    263400    1200    3
227.2465735    -0.6290733774    20210801    195300    1200    3
267.2553529    9.50375228    20210801    213300    1200    3
287.3385379    43.71074841    20210801    231300    1200    3
308.335847    -9.415380758    20210801    245300    1200    3
331.8785788    12.48423073    20210801    263300    1200    3
218.6036674    56.45544362    20210802    195200    1200    3
268.4314286    41.91544972    20210802    213200    1200    3
268.8992929    49.87493232    20210802    231200    1200    3
302.5456237    52.08186782    20210802    245200    1200    3
340.2078251    0.7339085463    20210802    263200    1200    3
227.8479756    -6.466588334    20210803    195100    1200    3
266.4170763    22.97751766    20210803    213100    1200    3
269.2476886    37.51000564    20210803    231100    1200    3
301.4417523    6.5364739    20210803    245100    1200    3
343.7081744    46.92119405    20210803    263100    1200    3
220.1457157    29.0536364    20210804    195000    1200    3
255.6361798    32.78757565    20210804    213000    1200    3
270.6324346    31.44476086    20210804    231000    1200    3
309.5237671    15.73721938    20210804    245000    1200    3
334.2011876    -5.409090414    20210804    263000    1200    3
229.7087524    9.707148395    20210805    194900    1200    3
260.683364    49.68277861    20210805    212900    1200    3
296.1338167    34.75947726    20210805    230900    1200    3
313.1647959    5.214457495    20210805    244900    1200    3
334.9311587    -4.384800649    20210805    262900    1200    3
237.6154594    24.15897987    20210806    194800    1200    3
265.2323948    5.740061986    20210806    212800    1200    3
275.1106292    23.21902639    20210806    230800    1200    3
302.0418732    4.052247596    20210806    244800    1200    3
327.9676307    -9.227117383    20210806    262800    1200    3
233.4725971    28.21787445    20210807    194700    1200    3
254.3600008    16.61696233    20210807    212700    1200    3
283.2035323    10.63214416    20210807    230700    1200    3
308.3955208    57.81125913    20210807    244700    1200    3
322.9462711    4.545401137    20210807    262700    1200    3
351.8306839    47.60935198    20210807    280700    1200    3
221.9863541    31.29627033    20210808    194600    1200    3
246.7138072    -8.823943208    20210808    212600    1200    3
285.4316434    27.77742792    20210808    230600    1200    3
324.6907087    53.37222839    20210808    244600    1200    3
330.1901049    24.031475    20210808    262600    1200    3
11.47814358    37.05552202    20210808    280600    1200    3
248.9012341    41.73050732    20210809    194500    1200    3
271.0081254    36.36324701    20210809    212500    1200    3
300.6986011    42.12330369    20210809    230500    1200    3
325.8627466    46.51187043    20210809    244500    1200    3
349.0384378    42.29792861    20210809    262500    1200    3
13.11328136    19.09858568    20210809    280500    1200    3
231.3308666    23.48329619    20210810    194400    1200    3
269.770515    -8.541684992    20210810    212400    1200    3
284.2269561    25.07522276    20210810    230400    1200    3
322.0124325    12.00896667    20210810    244400    1200    3
341.0784463    6.694887039    20210810    262400    1200    3
10.30046135    36.28938178    20210810    280400    1200    3
248.769371    19.34788713    20210811    194300    1200    3
276.5318295    40.76068688    20210811    212300    1200    3
302.1985981    50.54901685    20210811    230300    1200    3
325.7485128    27.32867217    20210811    244300    1200    3
340.3403122    6.331588237    20210811    262300    1200    3
10.99820358    43.71216813    20210811    280300    1200    3
253.7528404    -0.3732697182    20210812    194200    1200    3
266.8048887    30.35855408    20210812    212200    1200    3
285.39221    41.28838686    20210812    230200    1200    3
305.4972994    16.73190829    20210812    244200    1200    3
329.0081113    32.92894831    20210812    262200    1200    3
10.56511109    7.249625038    20210812    280200    1200    3
231.0373897    45.4326522    20210813    194100    1200    3
